Sale_ID,Sale_Date,Sale_Date_Flag,Year,Month,Quarter,Region,Country,Dealer_Name,Model,Segment,Fuel_Type,CUSAtomer_Segment,Customer_Segment_Cleaned,Currency,Currency_Cleaned,Units_Sold,Unit_Price_Local,Discount_Pct,Total_Revenue_Local,Total_Revenue_Local_Flag,Revenue_EUR,COGS_EUR,Gross_Profit_EUR,Customer_Age,Customer_Age_Flag,CUSAtomer_Gender,Satisfaction_Score,Satisfactory_Score_Flag
BMW-4490,30-05-2031,CORRUPTED,2023,12,Q4,China,China,Beijing Luxury Motors,BMW X5,SUV,,individual,Individual,CNY,CNY,1,597696.51,,597696.51,OK,75657.79,58861.89,16795.9,,BAD AGE,,,BAD SCORE
BMW-3968,29-05-2031,CORRUPTED,2023,6,Q2,China,China,Shenzhen Auto,BMW X5,SUV,,Individual,Individual,CNY,CNY,1,597159.34,,597159.34,OK,75589.79,54934.68,20655.11,,BAD AGE,,,BAD SCORE
BMW-1874,22-05-2031,CORRUPTED,2021,1,Q1,China,China,Guangzhou BMW,BMW X5,SUV,Petrol,Individual,Individual,CNY,CNY,1,591468.87,6.01,591468.87,OK,74869.48,57355.36,17514.12,,BAD AGE,,,BAD SCORE
BMW-3120,12-05-2031,CORRUPTED,2022,7,Q3,UK,UK,,BMW M5,M Sport,,Corporate Fleet,Corporate Fleet,GBP,GBP,6,97909.31,,587455.84,OK,683088.18,516008.31,167079.87,,BAD AGE,,,BAD SCORE
BMW-4460,15-04-2031,CORRUPTED,2023,12,Q4,USA,USA,Beverly Hills BMW,BMW 7 Series,Sedan,Diesel,corporate fleet,Corporate Fleet,USD,USD,6,95528.02,7.48,573168.1,OK,525842.29,409221.52,116620.77,,BAD AGE,Prefer not to say,,BAD SCORE
BMW-4904,09-04-2031,CORRUPTED,2024,5,Q2,China,China,Guangzhou BMW,BMW X5,SUV,Hybrid,Individual,Individual,CNY,CNY,1,569566,3.07,569566,OK,72096.96,53556.52,18540.44,25,OK,Female,,BAD SCORE
BMW-3127,17-03-2031,CORRUPTED,2022,7,Q3,China,China,Shenzhen Auto,BMW X5,SUV,,Individual,Individual,CNY,CNY,1,560109.51,,560109.51,OK,70899.94,51758.96,19140.98,,BAD AGE,,,BAD SCORE
BMW-5251,16-03-2031,CORRUPTED,2024,9,Q3,USA,USA,New York BMW,BMW 5 Series,Sedan,,Lease,Lease,USD,USD,8,69996.92,,559975.39,OK,513738.89,383375.06,130363.83,,BAD AGE,,,BAD SCORE
BMW-4485,12-03-2031,CORRUPTED,2023,12,Q4,China,China,,BMW 2 Series,Coupe,,Corporate Fleet,Corporate Fleet,CNY,CNY,2,279216.24,,558432.48,OK,70687.66,53234.34,17453.32,,BAD AGE,,,BAD SCORE
BMW-2829,16-02-2031,CORRUPTED,2022,3,Q1,China,China,,BMW X5,SUV,,Individual,Individual,CNY,CNY,1,539469.83,,539469.83,OK,68287.32,51233.69,17053.63,,BAD AGE,,,BAD SCORE
BMW-3436,06-01-2031,CORRUPTED,2022,11,Q4,Australia,Australia,Melbourne Auto Group,BMW 3 Series,Sedan,Hybrid,Lease,Lease,AUD,AUD,7,73991.62,4.89,517941.32,OK,313903.83,237624.84,76278.99,27,OK,Prefer not to say,,BAD SCORE
BMW-4200,22-12-2030,CORRUPTED,2023,9,Q3,USA,USA,,BMW i4,Electric,,lease,Lease,USD,USD,7,73073.05,,511511.38,OK,469276.49,358009.24,111267.25,,BAD AGE,,,BAD SCORE
BMW-1538,25-10-2030,CORRUPTED,2020,9,Q3,Germany,Germany,Hamburg Drive,BMW M3,M Sport,Hybrid,Lease,Lease,EUR,EUR,6,81059.05,1.32,486354.27,OK,486354.27,354850.77,131503.5,,BAD AGE,Male,,BAD SCORE
BMW-1218,07-09-2030,CORRUPTED,2020,4,Q2,USA,USA,Chicago Motors,BMW 5 Series,Sedan,Hybrid,corporate fleet,Corporate Fleet,USD,USD,8,58513.63,2.67,468109.08,OK,429457.87,317685.49,111772.38,59,OK,Male,,BAD SCORE
BMW-3612,13-07-2030,CORRUPTED,2023,2,Q1,Germany,Germany,BMW Munich HQ,BMW 5 Series,Sedan,,Lease,Lease,eur,EUR,8,55847.17,,446777.39,OK,446777.39,335402.69,111374.7,,BAD AGE,,,BAD SCORE
BMW-4367,29-06-2030,CORRUPTED,2023,11,Q4,USA,USA,,BMW X5,SUV,,Corporate Fleet,Corporate Fleet,USD,USD,6,73472.71,,440836.24,OK,404436.92,304623.13,99813.78,,BAD AGE,,,BAD SCORE
BMW-5353,19-06-2030,CORRUPTED,2024,10,Q4,China,China,Guangzhou BMW,BMW 5 Series,Sedan,Diesel,Corporate Fleet,Corporate Fleet,CNY,CNY,1,437996.08,1.28,437996.08,OK,55442.54,40435.51,15007.03,53,OK,Female,,BAD SCORE
BMW-2998,10-06-2030,CORRUPTED,2022,5,Q2,China,China,Shanghai BMW,BMW X3,SUV,,Individual,Individual,CNY,CNY,1,436417.86,,436417.86,OK,55242.77,42316.02,12926.75,,BAD AGE,,,BAD SCORE
BMW-1385,31-05-2030,CORRUPTED,2020,6,Q2,China,China,Shanghai BMW,BMW X3,SUV,Hybrid,Individual,Individual,CNY,CNY,1,433922.23,4.54,433922.23,OK,54926.86,41426.5,13500.36,47,OK,Female,,BAD SCORE
BMW-4655,15-05-2030,CORRUPTED,2024,2,Q1,China,China,,BMW X3,SUV,,Individual,Individual,CNY,CNY,1,429648.68,,429648.68,OK,54385.91,39745.92,14639.99,,BAD AGE,,,BAD SCORE
BMW-1253,06-05-2030,CORRUPTED,2020,4,Q2,UAE,UAE,Dubai BMW,BMW M5,M Sport,Diesel,Individual,Individual,AED,AED,1,425593.18,5.9,425593.18,OK,106398.29,81413.65,24984.64,,BAD AGE,Prefer not to say,,BAD SCORE
BMW-3128,29-04-2030,CORRUPTED,2022,7,Q3,China,China,Shenzhen Auto,BMW X3,SUV,,Individual,Individual,CNY,CNY,1,423727.64,,423727.64,OK,53636.41,39535.4,14101.01,,BAD AGE,,,BAD SCORE
BMW-1360,28-04-2030,CORRUPTED,2020,6,Q2,USA,USA,,BMW i4,Electric,,Corporate Fleet,Corporate Fleet,USD,USD,6,70585.51,,423513.07,OK,388544.1,291768.34,96775.75,,BAD AGE,,,BAD SCORE
BMW-4637,10-04-2030,CORRUPTED,2024,2,Q1,USA,USA,,BMW 5 Series,Sedan,,Corporate Fleet,Corporate Fleet,USD,USD,7,59875.31,,419127.2,OK,384520.37,283331.19,101189.17,,BAD AGE,,,BAD SCORE
BMW-2734,31-03-2030,CORRUPTED,2022,2,Q1,Germany,Germany,AutohaUSA Berlin,BMW X3,SUV,Diesel,Corporate Fleet,Corporate Fleet,EUR,EUR,8,52164.47,1.08,417315.74,OK,417315.74,303747.28,113568.46,56,OK,Male,,BAD SCORE
BMW-5536,26-03-2030,CORRUPTED,2024,12,Q4,China,China,Beijing Luxury Motors,BMW X3,SUV,Petrol,Individual,Individual,CNY,CNY,1,416707.28,4.89,416707.28,OK,52747.76,39932.65,12815.11,66,OK,Male,,BAD SCORE
BMW-1646,25-03-2030,CORRUPTED,2020,10,Q4,China,China,,BMW X3,SUV,,Individual,Individual,CNY,CNY,1,416592.9,,416592.9,OK,52733.28,39228.87,13504.41,,BAD AGE,,,BAD SCORE
BMW-3054,22-03-2030,CORRUPTED,2022,6,Q2,China,China,,BMW X3,SUV,,Individual,Individual,CNY,CNY,1,415669.3,,415669.3,OK,52616.37,40103.48,12512.89,,BAD AGE,,,BAD SCORE
BMW-1936,15-03-2030,CORRUPTED,2021,2,Q1,China,China,Shanghai BMW,BMW X3,SUV,Diesel,Individual,Individual,CNY,CNY,1,414094.05,,414094.05,OK,52416.97,39868.27,12548.7,,BAD AGE,,,BAD SCORE
BMW-1822,22-02-2030,CORRUPTED,2020,12,Q4,UAE,UAE,,BMW X3,SUV,,Lease,Lease,AED,AED,2,203989.73,,407979.46,OK,101994.87,78009.09,23985.77,,BAD AGE,,,BAD SCORE
BMW-2816,10-02-2030,CORRUPTED,2022,3,Q1,USA,USA,,BMW X7,SUV,,corporate fleet,Corporate Fleet,USD,USD,4,101624.6,,406498.39,OK,372934.3,290691.37,82242.93,,BAD AGE,,,BAD SCORE
BMW-4865,06-02-2030,CORRUPTED,2024,5,Q2,Germany,Germany,,BMW X3,SUV,,corporate fleet,Corporate Fleet,EUR,EUR,8,50730.44,,405843.49,OK,405843.49,315714.83,90128.66,,BAD AGE,,,BAD SCORE
BMW-3187,05-02-2030,CORRUPTED,2022,8,Q3,USA,USA,Miami Auto Group,BMW X5,SUV,Petrol,Government,Government,USD,USD,5,81168.29,6.57,405841.47,OK,372331.62,286938.13,85393.5,,BAD AGE,Female,,BAD SCORE
BMW-4439,03-02-2030,CORRUPTED,2023,12,Q4,USA,USA,,BMW X3,SUV,,Lease,Lease,USD,USD,7,57916.81,,405417.64,OK,371942.79,279471.17,92471.62,,BAD AGE,,,BAD SCORE
BMW-2406,26-01-2030,CORRUPTED,2021,9,Q3,China,China,Beijing Luxury Motors,BMW X3,SUV,,individual,Individual,CNY,CNY,1,402481.03,,402481.03,OK,50946.97,37352.31,13594.65,,BAD AGE,,,BAD SCORE
BMW-1241,08-01-2030,CORRUPTED,2020,4,Q2,China,China,Beijing Luxury Motors,BMW X3,SUV,,Individual,Individual,CNY,CNY,1,399072.5,,399072.5,OK,50515.51,37510.56,13004.94,,BAD AGE,,,BAD SCORE
BMW-2420,26-12-2029,CORRUPTED,2021,9,Q3,UAE,UAE,Dubai BMW,BMW X7,SUV,Petrol,Individual,Individual,AED,AED,1,394338.68,5.92,394338.68,OK,98584.67,75444.77,23139.91,,BAD AGE,,,BAD SCORE
BMW-5514,06-12-2029,CORRUPTED,2024,12,Q4,USA,USA,,BMW M3,M Sport,,Corporate Fleet,Corporate Fleet,USD,USD,4,97176.83,,388707.32,OK,356612.22,269626.42,86985.79,,BAD AGE,,,BAD SCORE
BMW-2134,29-11-2029,CORRUPTED,2021,5,Q2,China,China,Shanghai BMW,BMW 3 Series,Sedan,Diesel,Individual,Individual,CNY,CNY,1,386610.51,0.18,386610.51,OK,48938.04,35297.7,13640.34,,BAD AGE,Male,,BAD SCORE
BMW-4519,26-11-2029,CORRUPTED,2024,1,Q1,Germany,Germany,BMW Munich HQ,BMW M5,M Sport,Hybrid,lease,Lease,EUR,EUR,3,128417.85,1.76,385253.55,OK,385253.55,282354.93,102898.62,,BAD AGE,Male,,BAD SCORE
BMW-1375,20-11-2029,CORRUPTED,2020,6,Q2,China,China,Guangzhou BMW,BMW X3,SUV,,Individual,Individual,CNY,CNY,1,383048.15,,383048.15,OK,48487.11,35792.44,12694.66,,BAD AGE,,,BAD SCORE
BMW-2487,15-11-2029,CORRUPTED,2021,10,Q4,China,China,Shenzhen Auto,BMW X3,SUV,Petrol,Individual,Individual,CNY,CNY,1,381098.05,5.47,381098.05,OK,48240.26,36741.82,11498.44,-5,BAD AGE,,,BAD SCORE
BMW-2479,03-11-2029,CORRUPTED,2021,10,Q4,China,China,Guangzhou BMW,BMW 3 Series,Sedan,,individual,Individual,CNY,CNY,1,377701.85,,377701.85,OK,47810.36,34578.97,13231.4,,BAD AGE,,,BAD SCORE
BMW-3949,27-10-2029,CORRUPTED,2023,6,Q2,USA,USA,Miami Auto Group,BMW X3,SUV,Petrol,Lease,Lease,USD,USD,7,53678.7,,375750.9,OK,344725.6,258764.49,85961.11,,BAD AGE,,,BAD SCORE
BMW-2367,25-10-2029,CORRUPTED,2021,9,Q3,Germany,Germany,Stuttgart Motors,BMW X3,SUV,Petrol,Corporate Fleet,Corporate Fleet,EUR,EUR,7,53599.65,5.29,375197.57,OK,375197.57,285233.2,89964.37,,BAD AGE,,,BAD SCORE
BMW-3411,14-10-2029,CORRUPTED,2022,11,Q4,UK,UK,,BMW 5 Series,Sedan,,Lease,Lease,GBP,GBP,8,46526.47,,372211.77,OK,432804.38,332867.93,99936.45,,BAD AGE,,,BAD SCORE
BMW-5321,09-10-2029,CORRUPTED,2024,10,Q4,USA,USA,Miami Auto Group,BMW iX,Electric,Electric,Corporate Fleet,Corporate Fleet,USD,USD,4,92732.92,2.4,370931.7,OK,340304.31,251056.93,89247.38,,BAD AGE,,,BAD SCORE
BMW-3536,23-08-2029,CORRUPTED,2023,1,Q1,USA,USA,Dallas BMW,BMW M5,M Sport,Hybrid,Government,Government,USD,USD,3,119190.3,5.96,357570.91,OK,328046.7,251154.47,76892.23,,BAD AGE,Female,,BAD SCORE
BMW-1862,14-07-2029,CORRUPTED,2021,1,Q1,USA,USA,,BMW 3 Series,Sedan,,corporate fleet,Corporate Fleet,USD,USD,7,49948.75,,349641.26,OK,320771.8,235732.05,85039.75,,BAD AGE,,,BAD SCORE
BMW-1819,05-07-2029,CORRUPTED,2020,12,Q4,UAE,UAE,Dubai BMW,BMW M3,M Sport,Petrol,Individual,Individual,AED,AED,1,347345.35,,347345.35,OK,86836.34,66449.17,20387.17,,BAD AGE,,,BAD SCORE
BMW-1505,16-06-2029,CORRUPTED,2020,8,Q3,China,China,Guangzhou BMW,BMW 3 Series,Sedan,Petrol,Individual,Individual,CNY,CNY,1,343386.88,4.83,343386.88,OK,43466.69,32883.61,10583.09,42,OK,Prefer not to say,,BAD SCORE
BMW-3449,13-06-2029,CORRUPTED,2022,12,Q4,Germany,Germany,BMW Munich HQ,BMW X3,SUV,Diesel,Corporate Fleet,Corporate Fleet,EUR,EUR,7,48985.59,5.06,342899.12,OK,342899.12,260049.56,82849.56,,BAD AGE,,,BAD SCORE
BMW-1958,08-06-2029,CORRUPTED,2021,2,Q1,UAE,UAE,,BMW iX,Electric,,Individual,Individual,AED,AED,1,342386.55,,342386.55,OK,85596.64,66986.1,18610.54,,BAD AGE,,,BAD SCORE
BMW-5216,01-05-2029,CORRUPTED,2024,9,Q3,Germany,Germany,Stuttgart Motors,BMW X3,SUV,,Lease,Lease,EUR,EUR,6,55699.45,,334196.7,OK,334196.7,247634.74,86561.96,,BAD AGE,,,BAD SCORE
BMW-4549,23-04-2029,CORRUPTED,2024,1,Q1,USA,USA,,BMW 3 Series,Sedan,,Corporate Fleet,Corporate Fleet,USD,USD,7,47440.47,,332083.32,OK,304663.59,223713.39,80950.2,,BAD AGE,,,BAD SCORE
BMW-3934,18-04-2029,CORRUPTED,2023,6,Q2,Germany,Germany,BMW Munich HQ,BMW X5,SUV,Petrol,Lease,Lease,EUR,EUR,5,65984.68,5.34,329923.41,OK,329923.41,250939.92,78983.48,52,OK,Male,,BAD SCORE
BMW-3065,18-03-2029,CORRUPTED,2022,6,Q2,UAE,UAE,Dubai BMW,BMW X5,SUV,Petrol,Individual,Individual,AED,AED,1,322019.31,,322019.31,OK,80504.83,58452.89,22051.93,,BAD AGE,,,BAD SCORE
BMW-1549,11-03-2029,CORRUPTED,2020,9,Q3,USA,USA,,BMW X5,SUV,,Government,Government,USD,USD,4,80054.27,,320217.07,OK,293777.13,225852.33,67924.8,0,BAD AGE,,,BAD SCORE
BMW-3253,05-03-2029,CORRUPTED,2022,9,Q3,USA,USA,New York BMW,BMW 3 Series,Sedan,Diesel,corporate fleet,Corporate Fleet,USD,USD,7,45515.42,6.99,318607.96,OK,292300.88,226269.73,66031.15,,BAD AGE,,,BAD SCORE
BMW-2863,27-02-2029,CORRUPTED,2022,4,Q2,Germany,Germany,Stuttgart Motors,BMW X3,SUV,Hybrid,Corporate Fleet,Corporate Fleet,EUR,EUR,6,52920.39,5.35,317522.33,OK,317522.33,241544.58,75977.75,,BAD AGE,,,BAD SCORE
BMW-1035,07-01-2029,CORRUPTED,2020,1,Q1,China,China,,BMW 2 Series,Coupe,,individual,Individual,CNY,CNY,1,304738.62,,304738.62,OK,38574.51,28276.07,10298.44,,BAD AGE,,,BAD SCORE
BMW-1432,16-11-2028,CORRUPTED,2020,7,Q3,China,China,,BMW 2 Series,Coupe,,individual,Individual,CNY,CNY,1,292315.56,,292315.56,OK,37001.97,27431.75,9570.22,,BAD AGE,,,BAD SCORE
BMW-2324,23-10-2028,CORRUPTED,2021,8,Q3,UK,UK,Manchester Prestige,BMW iX,Electric,Electric,Lease,Lease,GBP,GBP,4,70579.44,7.46,282317.77,OK,328276.48,255420.98,72855.49,,BAD AGE,,,BAD SCORE
BMW-1020,12-09-2028,CORRUPTED,2020,1,Q1,USA,USA,,BMW 2 Series,Coupe,,Lease,Lease,USD,USD,6,45019.04,,270114.21,OK,247811.2,181306.34,66504.86,,BAD AGE,,,BAD SCORE
BMW-3986,31-08-2028,CORRUPTED,2023,6,Q2,UAE,UAE,Dubai BMW,BMW i4,Electric,,Individual,Individual,AED,AED,1,266584.86,,266584.86,OK,66646.21,52112.1,14534.11,,BAD AGE,,,BAD SCORE
BMW-1317,29-07-2028,CORRUPTED,2020,5,Q2,UAE,UAE,,BMW 5 Series,Sedan,,Individual,Individual,AED,AED,1,255312.97,,255312.97,OK,63828.24,47553.08,16275.16,,BAD AGE,,,BAD SCORE
BMW-3878,07-07-2028,CORRUPTED,2023,5,Q2,UK,UK,London BMW Centre,BMW X3,SUV,,lease,Lease,GBP,GBP,5,49944.85,,249724.27,OK,290377.05,213279.35,77097.7,,BAD AGE,,,BAD SCORE
BMW-1368,28-06-2028,CORRUPTED,2020,6,Q2,UK,UK,,BMW iX,Electric,,Lease,Lease,GBP,GBP,3,82687.38,,248062.13,OK,288444.33,211157.11,77287.23,,BAD AGE,,,BAD SCORE
BMW-3540,10-06-2028,CORRUPTED,2023,1,Q1,USA,USA,Dallas BMW,BMW X5,SUV,Hybrid,Corporate Fleet,Corporate Fleet,USD,USD,3,80348.66,,241045.98,OK,221143.1,163525.99,57617.11,,BAD AGE,,,BAD SCORE
BMW-1397,02-05-2028,CORRUPTED,2020,6,Q2,Australia,Australia,Sydney BMW,BMW X3,SUV,Diesel,Corporate Fleet,Corporate Fleet,AUD,AUD,3,76373.61,7.48,229120.82,OK,138861.1,108057.85,30803.26,,BAD AGE,Prefer not to say,,BAD SCORE
BMW-4596,30-04-2028,CORRUPTED,2024,1,Q1,UAE,UAE,Dubai BMW,BMW 5 Series,Sedan,Diesel,individual,Individual,AED,AED,1,228522.47,1.03,228522.47,OK,57130.62,41563.43,15567.18,,BAD AGE,,,BAD SCORE
BMW-3066,27-04-2028,CORRUPTED,2022,6,Q2,UAE,UAE,,BMW X3,SUV,,Individual,Individual,AED,AED,1,227926.66,,227926.66,OK,56981.67,41727.99,15253.68,,BAD AGE,,,BAD SCORE
BMW-1258,12-04-2028,CORRUPTED,2020,4,Q2,UAE,UAE,,BMW X3,SUV,,individual,Individual,AED,AED,1,224153.2,,224153.2,OK,56038.3,41053.5,14984.8,0,BAD AGE,,,BAD SCORE
BMW-2396,29-03-2028,CORRUPTED,2021,9,Q3,UK,UK,Manchester Prestige,BMW X3,SUV,Hybrid,Corporate Fleet,Corporate Fleet,GBP,GBP,5,44126.73,7.28,220633.63,OK,256550.74,199212.77,57337.96,,BAD AGE,,,BAD SCORE
BMW-3069,26-03-2028,CORRUPTED,2022,6,Q2,Australia,Australia,Sydney BMW,BMW i7,Electric,Electric,individual,Individual,AUD,AUD,1,219127.45,,219127.45,OK,132804.51,95958.14,36846.37,,BAD AGE,,,BAD SCORE
BMW-3771,25-03-2028,CORRUPTED,2023,4,Q2,Germany,Germany,BMW Munich HQ,BMW 2 Series,Coupe,Hybrid,Corporate Fleet,Corporate Fleet,EUR,EUR,6,36472.32,7.43,218833.9,OK,218833.9,170203.42,48630.48,,BAD AGE,Female,,BAD SCORE
BMW-3216,21-03-2028,CORRUPTED,2022,8,Q3,UAE,UAE,Abu Dhabi Motors,BMW X3,SUV,Petrol,Individual,Individual,AED,AED,1,218503.55,,218503.55,OK,54625.89,40770.82,13855.07,,BAD AGE,,,BAD SCORE
BMW-4681,06-03-2028,CORRUPTED,2024,2,Q1,Australia,Australia,Melbourne Auto Group,BMW i7,Electric,Electric,Individual,Individual,AUD,AUD,1,213864.72,0.13,213864.72,OK,129614.98,93439.75,36175.23,55,OK,Female,,BAD SCORE
BMW-4602,05-03-2028,CORRUPTED,2024,1,Q1,Australia,Australia,Melbourne Auto Group,BMW i7,Electric,Electric,individual,Individual,AUD,AUD,1,213864.22,1.77,213864.22,OK,129614.68,95007.34,34607.33,,BAD AGE,,,BAD SCORE
BMW-4527,16-02-2028,CORRUPTED,2024,1,Q1,Germany,Germany,BMW Munich HQ,BMW 3 Series,Sedan,,Corporate Fleet,Corporate Fleet,EUR,EUR,5,42146.43,,210732.15,OK,210732.15,159059.53,51672.62,,BAD AGE,,,BAD SCORE
BMW-1995,14-01-2028,CORRUPTED,2021,3,Q1,UK,UK,Manchester Prestige,BMW X3,SUV,Hybrid,lease,Lease,GBP,GBP,5,40520.09,5.27,202600.43,OK,235581.9,179054.68,56527.21,,BAD AGE,Prefer not to say,,BAD SCORE
BMW-3003,13-01-2028,CORRUPTED,2022,5,Q2,UAE,UAE,Dubai BMW,BMW X3,SUV,Diesel,Individual,Individual,AED,AED,1,202540.24,0.59,202540.24,OK,50635.06,36672.13,13962.93,,BAD AGE,,,BAD SCORE
BMW-5408,02-01-2028,CORRUPTED,2024,11,Q4,USA,USA,Miami Auto Group,BMW iX,Electric,Electric,Lease,Lease,USD,USD,2,100123.61,,200247.22,OK,183713.04,134350.3,49362.75,,BAD AGE,,,BAD SCORE
BMW-2379,23-12-2027,CORRUPTED,2021,9,Q3,Germany,Germany,Stuttgart Motors,BMW X3,SUV,,Corporate Fleet,Corporate Fleet,EUR,EUR,4,49221.68,,196886.71,OK,196886.71,151193.48,45693.22,,BAD AGE,,,BAD SCORE
BMW-3299,14-12-2027,CORRUPTED,2022,10,Q4,Germany,Germany,,BMW X5,SUV,,Corporate Fleet,Corporate Fleet,EUR,EUR,3,64993.5,,194980.5,OK,194980.5,148353.97,46626.53,,BAD AGE,,,BAD SCORE
BMW-2683,13-12-2027,CORRUPTED,2022,1,Q1,USA,USA,Dallas BMW,BMW 2 Series,Coupe,Diesel,Corporate Fleet,Corporate Fleet,USD,USD,5,38917.93,4.92,194589.65,OK,178522.61,135192.38,43330.23,,BAD AGE,Male,,BAD SCORE
BMW-3869,07-12-2027,CORRUPTED,2023,5,Q2,USA,USA,Chicago Motors,BMW 2 Series,Coupe,Hybrid,Government,Government,USD,USD,5,38532.03,6.2,192660.15,OK,176752.43,135675.2,41077.23,37,OK,Prefer not to say,,BAD SCORE
BMW-1622,16-11-2027,CORRUPTED,2020,10,Q4,USA,USA,Beverly Hills BMW,BMW iX,Electric,Electric,Corporate Fleet,Corporate Fleet,USD,USD,2,92975.77,2.45,185951.53,OK,170597.74,125915.95,44681.79,-5,BAD AGE,Male,,BAD SCORE
BMW-3786,10-11-2027,CORRUPTED,2023,4,Q2,USA,USA,Dallas BMW,BMW iX,Electric,Electric,Corporate Fleet,Corporate Fleet,USD,USD,2,92369.05,7.43,184738.1,OK,169484.49,131827.03,37657.47,,BAD AGE,,,BAD SCORE
BMW-2189,01-11-2027,CORRUPTED,2021,6,Q2,UK,UK,,BMW 3 Series,Sedan,,Government,Government,GBP,GBP,5,35881.67,,179408.36,OK,208614.37,153685.28,54929.09,,BAD AGE,,,BAD SCORE
BMW-4302,21-09-2027,CORRUPTED,2023,10,Q4,UK,UK,Manchester Prestige,BMW X3,SUV,,corporate fleet,Corporate Fleet,GBP,GBP,4,40941.78,,163767.13,OK,190426.89,143317.5,47109.39,,BAD AGE,,,BAD SCORE
BMW-2293,15-09-2027,CORRUPTED,2021,8,Q3,Germany,Germany,Hamburg Drive,BMW X3,SUV,Petrol,Government,Government,EUR,EUR,3,53867.37,6.76,161602.12,OK,161602.12,124789.71,36812.41,,BAD AGE,,,BAD SCORE
BMW-2294,07-09-2027,CORRUPTED,2021,8,Q3,Germany,Germany,Hamburg Drive,BMW X3,SUV,Hybrid,corporate fleet,Corporate Fleet,EUR,EUR,3,53289.11,,159867.34,OK,159867.34,115578.48,44288.86,,BAD AGE,,,BAD SCORE
BMW-2716,02-09-2027,CORRUPTED,2022,1,Q1,UAE,UAE,,BMW 3 Series,Sedan,,individual,Individual,AED,AED,1,159223.29,,159223.29,OK,39805.82,30595.06,9210.77,,BAD AGE,,,BAD SCORE
BMW-1091,25-08-2027,CORRUPTED,2020,2,Q1,USA,USA,,BMW X3,SUV,,Corporate Fleet,Corporate Fleet,USD,USD,3,52793.71,,158381.12,OK,145303.78,108901.75,36402.03,,BAD AGE,,,BAD SCORE
BMW-3486,14-08-2027,CORRUPTED,2022,12,Q4,UK,UK,,BMW 3 Series,Sedan,,Corporate Fleet,Corporate Fleet,GBP,GBP,4,38924.59,,155698.37,OK,181044.62,140577.93,40466.68,,BAD AGE,,,BAD SCORE
BMW-2801,25-07-2027,CORRUPTED,2022,3,Q1,USA,USA,Beverly Hills BMW,BMW X5,SUV,,Corporate Fleet,Corporate Fleet,USD,USD,2,74922.59,,149845.17,OK,137472.63,102078.3,35394.34,,BAD AGE,,,BAD SCORE
BMW-2950,16-07-2027,CORRUPTED,2022,5,Q2,Germany,Germany,,BMW X3,SUV,,Lease,Lease,EUR,EUR,3,49329.05,,147987.16,OK,147987.16,114954.53,33032.64,,BAD AGE,,,BAD SCORE
BMW-5457,15-07-2027,CORRUPTED,2024,11,Q4,Australia,Australia,,BMW iX,Electric,,Individual,Individual,AUD,AUD,1,147890.52,,147890.52,OK,89630.62,65511.03,24119.58,,BAD AGE,,,BAD SCORE
BMW-1122,10-07-2027,CORRUPTED,2020,2,Q1,UAE,UAE,,BMW 2 Series,Coupe,,Individual,Individual,AED,AED,1,146620.44,,146620.44,OK,36655.11,26642.17,10012.94,,BAD AGE,,,BAD SCORE
BMW-3479,10-06-2027,CORRUPTED,2022,12,Q4,UK,UK,Manchester Prestige,BMW X3,SUV,Hybrid,lease,Lease,GBP,GBP,3,46573.85,0.36,139721.54,OK,162466.91,117394.76,45072.15,,BAD AGE,,,BAD SCORE
BMW-4937,06-06-2027,CORRUPTED,2024,5,Q2,Australia,Australia,,BMW M3,M Sport,,Individual,Individual,AUD,AUD,1,138035.79,,138035.79,OK,83658.05,62764.28,20893.77,,BAD AGE,,,BAD SCORE
BMW-2176,25-05-2027,CORRUPTED,2021,6,Q2,USA,USA,Beverly Hills BMW,BMW i7,Electric,Electric,Corporate Fleet,Corporate Fleet,USD,USD,1,135974.44,4.54,135974.44,OK,124747.19,94088.79,30658.4,38,OK,Male,,BAD SCORE
BMW-1125,22-05-2027,CORRUPTED,2020,2,Q1,Australia,Australia,Melbourne Auto Group,BMW 2 Series,Coupe,,lease,Lease,AUD,AUD,2,67753.57,,135507.14,OK,82125.54,61736.67,20388.87,,BAD AGE,,,BAD SCORE
BMW-1595,16-05-2027,CORRUPTED,2020,9,Q3,Australia,Australia,,BMW M3,M Sport,,Individual,Individual,AUD,AUD,1,135067.98,,135067.98,OK,81859.38,63789.46,18069.92,,BAD AGE,,,BAD SCORE
BMW-2127,05-05-2027,CORRUPTED,2021,5,Q2,UK,UK,,BMW X5,SUV,,Corporate Fleet,Corporate Fleet,GBP,GBP,2,66203.1,,132406.21,OK,153960.71,117978.89,35981.81,,BAD AGE,,,BAD SCORE
BMW-4186,14-03-2027,CORRUPTED,2023,9,Q3,Germany,Germany,,BMW 3 Series,Sedan,,Corporate Fleet,Corporate Fleet,EUR,EUR,3,41164.49,,123493.47,OK,123493.47,94694.35,28799.12,,BAD AGE,,,BAD SCORE
BMW-4855,06-03-2027,CORRUPTED,2024,5,Q2,Germany,Germany,,BMW M5,M Sport,,individual,Individual,EUR,EUR,1,122454.61,,122454.61,OK,122454.61,89548.1,32906.5,,BAD AGE,,,BAD SCORE
